Latitude,Longitude,Altitude (MSL),Satellites,Timestamp,Accel X,Accel Y,Accel Z,Altitude (AGL),Gyro X,Gyro Y,Gyro Z
0,0,0,0,0 : 0 : 12 : 440,-0.92,-0.02,-9.65,0,0,0,0
0,0,0,0,0 : 0 : 12 : 460,-0.91,-0.03,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 12 : 480,-0.76,-0.06,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 12 : 500,-0.78,-0.08,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 12 : 520,-0.83,-0.06,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 12 : 540,-0.82,-0.04,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 12 : 560,-0.8,-0.06,-9.44,0,0,0,0
0,0,0,0,0 : 0 : 12 : 580,-0.95,-0.03,-10.97,0,0,0,0
0,0,0,0,0 : 0 : 12 : 600,-0.81,-0.04,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 12 : 620,-0.73,-0.08,-9.72,0,0,0,0
0,0,0,0,0 : 0 : 12 : 640,-0.8,-0.06,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 12 : 660,-0.75,-0.07,-9.49,0,0,0,0
0,0,0,0,0 : 0 : 12 : 680,-0.83,-0.06,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 12 : 700,-0.87,1.8,-9.53,0,0,0,0
0,0,0,0,0 : 0 : 12 : 720,-0.88,-0.06,-9.3,0,0,0,0
0,0,0,0,0 : 0 : 12 : 740,-0.75,-0.07,-9.49,0,0,0,0
0,0,0,0,0 : 0 : 12 : 760,-0.83,-0.04,-9.51,0,0,0,0
0,0,0,0,0 : 0 : 12 : 780,-0.84,-0.09,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 12 : 800,-0.8,-0.04,-9.48,0,0,0,0
0,0,0,0,0 : 0 : 12 : 820,-0.88,-0.13,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 12 : 840,-0.83,-0.02,-9.48,0,0,0,0
0,0,0,0,0 : 0 : 12 : 860,-0.8,-0.07,-9.53,0,0,0,0
0,0,0,0,0 : 0 : 12 : 880,-0.9,-0.03,-9.2,0,0,0,0
0,0,0,0,0 : 0 : 12 : 900,-0.9,-0.08,-9.35,0,0,0,0
0,0,0,0,0 : 0 : 12 : 920,-0.9,-0.04,-9.41,0,0,0,0
0,0,0,0,0 : 0 : 12 : 940,-0.83,-0.09,-9.39,0,0,0,0
0,0,0,0,0 : 0 : 12 : 960,-0.9,-0.03,-9.48,0,0,0,0
0,0,0,0,0 : 0 : 12 : 980,-0.78,-0.04,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 13 : 0,-0.91,-0.07,-9.27,0,0,0,0
0,0,0,0,0 : 0 : 13 : 20,-0.84,-0.13,-9.35,0,0,0,0
0,0,0,0,0 : 0 : 13 : 40,-0.89,0,-9.37,0,0,0,0
0,0,0,0,0 : 0 : 13 : 60,-0.92,-0.05,-9.17,0,0,0,0
0,0,0,0,0 : 0 : 13 : 80,-0.88,-0.04,-9.33,0,0,0,0
0,0,0,0,0 : 0 : 13 : 100,-0.84,-0.03,-9.46,0,0,0,0
0,0,0,0,0 : 0 : 13 : 120,-0.78,-0.06,-9.46,0,0,0,0
0,0,0,0,0 : 0 : 13 : 140,-0.7,-0.1,-9.44,0,0,0,0
0,0,0,0,0 : 0 : 13 : 160,-0.78,-0.08,-9.33,0,0,0,0
0,0,0,0,0 : 0 : 13 : 180,-0.79,-0.01,-9.26,0,0,0,0
0,0,0,0,0 : 0 : 13 : 200,-0.84,-0.08,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 13 : 220,-0.9,-0.12,-9.61,0,0,0,0
0,0,0,0,0 : 0 : 13 : 240,-0.87,-0.05,-9.44,0,0,0,0
0,0,0,0,0 : 0 : 13 : 260,-0.86,-0.06,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 13 : 280,-0.9,-0.02,-9.51,0,0,0,0
0,0,0,0,0 : 0 : 13 : 300,-0.83,-0.1,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 13 : 320,-0.76,-0.01,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 13 : 340,-0.87,-0.11,-9.35,0,0,0,0
0,0,0,0,0 : 0 : 13 : 360,-0.8,0.04,-9.24,0,0,0,0
0,0,0,0,0 : 0 : 13 : 380,-0.8,-0.07,-9.33,0,0,0,0
0,0,0,0,0 : 0 : 13 : 400,-0.8,-0.01,-9.51,0,0,0,0
0,0,0,0,0 : 0 : 13 : 420,-0.82,-0.06,-9.34,0,0,0,0
0,0,0,0,0 : 0 : 13 : 440,-0.8,-0.03,-9.57,0,0,0,0
0,0,0,0,0 : 0 : 13 : 460,-0.89,-0.06,-9.29,0,0,0,0
0,0,0,0,0 : 0 : 13 : 480,-0.92,-0.01,-9.34,0,0,0,0
0,0,0,0,0 : 0 : 13 : 500,-0.91,-0.07,-9.3,0,0,0,0
0,0,0,0,0 : 0 : 13 : 520,-0.84,-0.11,-9.33,0,0,0,0
0,0,0,0,0 : 0 : 13 : 540,-0.78,-0.13,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 13 : 560,-0.72,-0.04,-9.37,0,0,0,0
0,0,0,0,0 : 0 : 13 : 580,-0.89,-0.1,-9.34,0,0,0,0
0,0,0,0,0 : 0 : 13 : 600,-0.77,-0.02,-9.38,0,0,0,0
0,0,0,0,0 : 0 : 13 : 620,-0.81,-0.03,-9.46,0,0,0,0
0,0,0,0,0 : 0 : 13 : 640,-0.93,-0.08,-9.62,0,0,0,0
0,0,0,0,0 : 0 : 13 : 660,-0.71,-0.03,-9.54,0,0,0,0
0,0,0,0,0 : 0 : 13 : 680,-0.76,-0.02,-9.42,0,0,0,0
0,0,0,0,0 : 0 : 13 : 700,-0.85,-0.04,-9.53,0,0,0,0
0,0,0,0,0 : 0 : 13 : 720,-0.77,-0.14,-9.68,0,0,0,0
0,0,0,0,0 : 0 : 13 : 740,-0.78,-0.07,-9.44,0,0,0,0
0,0,0,0,0 : 0 : 13 : 760,-0.83,-0.09,-9.42,0,0,0,0
0,0,0,0,0 : 0 : 13 : 780,-0.9,-0.09,-9.58,0,0,0,0
0,0,0,0,0 : 0 : 13 : 800,-0.85,-0.01,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 13 : 820,-0.84,-0.04,-9.47,0,0,0,0
0,0,0,0,0 : 0 : 13 : 840,-0.8,-0.04,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 13 : 860,-0.93,-0.04,-9.36,0,0,0,0
0,0,0,0,0 : 0 : 13 : 880,-0.88,-0.04,-9.47,0,0,0,0
0,0,0,0,0 : 0 : 13 : 900,-0.79,-0.03,-9.55,0,0,0,0
0,0,0,0,0 : 0 : 13 : 920,-0.82,-0.03,-9.57,0,0,0,0
0,0,0,0,0 : 0 : 13 : 940,-0.91,-0.02,-9.49,0,0,0,0
0,0,0,0,0 : 0 : 13 : 960,-0.76,-0.06,-9.53,0,0,0,0
0,0,0,0,0 : 0 : 13 : 980,-0.82,-0.03,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 14 : 0,-0.87,-0.03,-9.17,0,0,0,0
0,0,0,0,0 : 0 : 14 : 20,-0.78,-0.04,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 14 : 40,-0.85,-0.06,-9.25,0,0,0,0
0,0,0,0,0 : 0 : 14 : 60,-0.87,-0.02,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 14 : 80,-0.8,-0.13,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 14 : 100,-0.8,-0.11,-9.53,0,0,0,0
0,0,0,0,0 : 0 : 14 : 120,-0.85,-0.01,-9.48,0,0,0,0
0,0,0,0,0 : 0 : 14 : 140,-0.83,-0.03,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 14 : 160,-0.78,-0.04,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 14 : 180,-0.83,-0.06,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 14 : 200,-0.83,-0.06,-9.2,0,0,0,0
0,0,0,0,0 : 0 : 14 : 220,-0.84,-0.06,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 14 : 240,-0.84,-0.03,-9.44,0,0,0,0
0,0,0,0,0 : 0 : 14 : 260,-0.86,-0.05,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 14 : 280,-0.88,-0.07,-9.49,0,0,0,0
0,0,0,0,0 : 0 : 14 : 300,-0.83,-0.03,-9.48,0,0,0,0
0,0,0,0,0 : 0 : 14 : 320,-0.84,-0.04,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 14 : 340,-0.93,-0.01,-7.34,0,0,0,0
0,0,0,0,0 : 0 : 14 : 360,-0.66,0.03,-8.19,0,0,0,0
0,0,0,0,0 : 0 : 14 : 380,-1.04,-0.27,-11.19,0,0,0,0
0,0,0,0,0 : 0 : 14 : 400,-0.51,0.26,-7.28,0,0,0,0
0,0,0,0,0 : 0 : 14 : 420,-1.05,-0.02,-10.58,0,0,0,0
0,0,0,0,0 : 0 : 14 : 440,-0.75,-0.02,-8.71,0,0,0,0
0,0,0,0,0 : 0 : 14 : 460,-0.86,-0.05,-9.52,0,0,0,0
0,0,0,0,0 : 0 : 14 : 480,-0.88,-0.03,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 14 : 500,-0.79,-0.06,-9.41,0,0,0,0
0,0,0,0,0 : 0 : 14 : 520,-0.89,-0.02,-9.51,0,0,0,0
0,0,0,0,0 : 0 : 14 : 540,-0.84,-0.1,-9.48,0,0,0,0
0,0,0,0,0 : 0 : 14 : 560,-0.78,-0.1,-9.54,0,0,0,0
0,0,0,0,0 : 0 : 14 : 580,-0.86,-0.05,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 14 : 600,-0.74,-0.03,-9.53,0,0,0,0
0,0,0,0,0 : 0 : 14 : 620,-0.83,-0.04,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 14 : 640,-0.88,-0.04,-9.41,0,0,0,0
0,0,0,0,0 : 0 : 14 : 660,-0.8,-0.1,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 14 : 680,-0.84,1.8,-9.48,0,0,0,0
0,0,0,0,0 : 0 : 14 : 700,-0.8,-0.08,-9.12,0,0,0,0
0,0,0,0,0 : 0 : 14 : 720,-0.83,-0.02,-9.55,0,0,0,0
0,0,0,0,0 : 0 : 14 : 740,-0.85,-0.09,-9.38,0,0,0,0
0,0,0,0,0 : 0 : 14 : 760,-0.84,-0.04,-9.48,0,0,0,0
0,0,0,0,0 : 0 : 14 : 780,-0.91,-0.04,-9.46,0,0,0,0
0,0,0,0,0 : 0 : 14 : 800,-0.88,-0.08,-9.51,0,0,0,0
0,0,0,0,0 : 0 : 14 : 820,-0.77,-0.03,-9.41,0,0,0,0
0,0,0,0,0 : 0 : 14 : 840,-0.85,-0.06,-9.47,0,0,0,0
0,0,0,0,0 : 0 : 14 : 860,-0.84,-0.03,-9.52,0,0,0,0
0,0,0,0,0 : 0 : 14 : 880,-0.83,-0.01,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 14 : 900,-0.85,-0.04,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 14 : 920,-0.85,-0.06,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 14 : 940,-0.83,-0.08,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 14 : 960,-0.87,-0.12,-9.46,0,0,0,0
0,0,0,0,0 : 0 : 14 : 980,-0.8,-0.09,-9.53,0,0,0,0
0,0,0,0,0 : 0 : 15 : 0,-0.8,-0.04,-9.43,0,0,0,0
0,0,0,0,0 : 0 : 15 : 20,-1.03,-0.59,-12.83,0,0,0,0
0,0,0,0,0 : 0 : 15 : 40,-1.21,0.31,-9.15,0,0,0,0
0,0,0,0,0 : 0 : 15 : 60,-0.83,-0.7,-14.64,0,0,0,0
0,0,0,0,0 : 0 : 15 : 80,-0.96,-0.07,-9,0,0,0,0
0,0,0,0,0 : 0 : 15 : 100,-0.9,-0.1,-9.81,0,0,0,0
0,0,0,0,0 : 0 : 15 : 120,-0.79,-0.03,-9.47,0,0,0,0
0,0,0,0,0 : 0 : 15 : 140,-0.83,-0.05,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 15 : 160,-0.81,-0.04,-9.53,0,0,0,0
0,0,0,0,0 : 0 : 15 : 180,-0.85,-0.05,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 15 : 200,-0.88,-0.05,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 15 : 220,0.12,0.51,-9.6,0,0,0,0
0,0,0,0,0 : 0 : 15 : 240,-0.04,-1.9,-9.53,0,0,0,0
0,0,0,0,0 : 0 : 15 : 260,-5.61,-0.09,-12.56,0,0,0,0
0,0,0,0,0 : 0 : 15 : 280,-5.38,-1.4,-16.25,0,0,0,0
0,0,0,0,0 : 0 : 15 : 300,-3.29,-4.25,-11.08,0,0,0,0
0,0,0,0,0 : 0 : 15 : 320,-1.99,-1.02,-14.72,0,0,0,0
0,0,0,0,0 : 0 : 15 : 340,-4.75,-3.5,-14.13,0,0,0,0
0,0,0,0,0 : 0 : 15 : 360,-3.5,-3.78,-12.22,0,0,0,0
0,0,0,0,0 : 0 : 15 : 380,-3.15,-3.79,-11.84,0,0,0,0
0,0,0,0,0 : 0 : 15 : 400,-1.79,-3.11,-9.79,0,0,0,0
0,0,0,0,0 : 0 : 15 : 420,-2.86,-2.81,-10.55,0,0,0,0
0,0,0,0,0 : 0 : 15 : 440,-0.33,-4.8,-9.63,0,0,0,0
0,0,0,0,0 : 0 : 15 : 460,-0.75,-7.4,-9.01,0,0,0,0
0,0,0,0,0 : 0 : 15 : 480,-1.74,-6.49,-10.95,0,0,0,0
0,0,0,0,0 : 0 : 15 : 500,-2.04,-2.98,-10.61,0,0,0,0
0,0,0,0,0 : 0 : 15 : 520,-1.97,-4.24,-9.69,0,0,0,0
0,0,0,0,0 : 0 : 15 : 540,-0.7,-4.13,-9.02,0,0,0,0
0,0,0,0,0 : 0 : 15 : 560,-0.63,-2.09,-8.57,0,0,0,0
0,0,0,0,0 : 0 : 15 : 580,-0.69,-2.41,-7.56,0,0,0,0
0,0,0,0,0 : 0 : 15 : 600,-1.21,-0.14,-5.9,0,0,0,0
0,0,0,0,0 : 0 : 15 : 620,0.72,1.15,-4.62,0,0,0,0
0,0,0,0,0 : 0 : 15 : 640,0.9,1.78,-4.19,0,0,0,0
0,0,0,0,0 : 0 : 15 : 660,0.63,1.21,-4.47,0,0,0,0
0,0,0,0,0 : 0 : 15 : 680,0.28,2.71,-5.21,0,0,0,0
0,0,0,0,0 : 0 : 15 : 700,-0.19,2.02,-5.8,0,0,0,0
0,0,0,0,0 : 0 : 15 : 720,-0.73,2.07,-6.33,0,0,0,0
0,0,0,0,0 : 0 : 15 : 740,-0.52,3.9,-5.76,0,0,0,0
0,0,0,0,0 : 0 : 15 : 760,-1.04,3.27,-6.89,0,0,0,0
0,0,0,0,0 : 0 : 15 : 780,-1.15,2.68,-8.17,0,0,0,0
0,0,0,0,0 : 0 : 15 : 800,-1.13,1.44,-7.72,0,0,0,0
0,0,0,0,0 : 0 : 15 : 820,-1.71,1.89,-8.23,0,0,0,0
0,0,0,0,0 : 0 : 15 : 840,-1.39,1.5,-10.79,0,0,0,0
0,0,0,0,0 : 0 : 15 : 860,-1.13,1.95,-9.45,0,0,0,0
0,0,0,0,0 : 0 : 15 : 880,-0.52,2.73,-8.33,0,0,0,0
0,0,0,0,0 : 0 : 15 : 900,-0.15,3,-8.42,0,0,0,0
0,0,0,0,0 : 0 : 15 : 920,0.04,4.05,-8.12,0,0,0,0
0,0,0,0,0 : 0 : 15 : 940,-0.09,2.89,-9.59,0,0,0,0
0,0,0,0,0 : 0 : 15 : 960,-0.1,1.84,-10.09,0,0,0,0
0,0,0,0,0 : 0 : 15 : 980,0.34,2.94,-8.41,0,0,0,0
0,0,0,0,0 : 0 : 16 : 0,0.14,1.64,-9.86,0,0,0,0
0,0,0,0,0 : 0 : 16 : 20,0.01,2.65,-9,0,0,0,0
0,0,0,0,0 : 0 : 16 : 40,0.02,4.15,-7.36,0,0,0,0
0,0,0,0,0 : 0 : 16 : 60,0.29,2.23,-9.07,0,0,0,0
0,0,0,0,0 : 0 : 16 : 80,0.27,0.44,-9.77,0,0,0,0
0,0,0,0,0 : 0 : 16 : 100,-1.2,0.14,-10.27,0,0,0,0
0,0,0,0,0 : 0 : 16 : 120,0.34,0.62,-9.72,0,0,0,0
0,0,0,0,0 : 0 : 16 : 140,1.04,2.19,-9.79,0,0,0,0
0,0,0,0,0 : 0 : 16 : 160,-0.22,-0.11,-10.79,0,0,0,0
0,0,0,0,0 : 0 : 16 : 180,0.8,2.66,-12.68,0,0,0,0
0,0,0,0,0 : 0 : 16 : 200,0.91,-0.26,-9.9,0,0,0,0
0,0,0,0,0 : 0 : 16 : 220,1.01,-0.9,-9.11,0,0,0,0
0,0,0,0,0 : 0 : 16 : 240,0.45,-0.78,-10.23,0,0,0,0
0,0,0,0,0 : 0 : 16 : 260,0.74,-0.65,-9.2,0,0,0,0
0,0,0,0,0 : 0 : 16 : 280,0.78,0.9,-8.61,0,0,0,0
0,0,0,0,0 : 0 : 16 : 300,0.33,-0.29,-8.8,0,0,0,0
0,0,0,0,0 : 0 : 16 : 320,-0.54,-0.68,-9.39,0,0,0,0
0,0,0,0,0 : 0 : 16 : 340,0.07,-0.37,-10.68,0,0,0,0
0,0,0,0,0 : 0 : 16 : 360,-1.89,-0.69,-9.07,0,0,0,0
0,0,0,0,0 : 0 : 16 : 380,-1.84,-1.61,-8.55,0,0,0,0
0,0,0,0,0 : 0 : 16 : 400,-1.57,-2.03,-9.8,0,0,0,0
0,0,0,0,0 : 0 : 16 : 420,-1.08,-0.62,-10.07,0,0,0,0
0,0,0,0,0 : 0 : 16 : 440,-0.62,-1.44,-10.2,0,0,0,0
0,0,0,0,0 : 0 : 16 : 460,-0.69,-0.9,-9.24,0,0,0,0
0,0,0,0,0 : 0 : 16 : 480,-1.09,-1.35,-9.27,0,0,0,0
0,0,0,0,0 : 0 : 16 : 500,-1,-1.75,-9.21,0,0,0,0
0,0,0,0,0 : 0 : 16 : 520,-1,-2.05,-9.63,0,0,0,0
0,0,0,0,0 : 0 : 16 : 540,-0.9,-1.39,-9.53,0,0,0,0
0,0,0,0,0 : 0 : 16 : 560,-0.9,-1.21,-9.48,0,0,0,0
0,0,0,0,0 : 0 : 16 : 580,-0.75,-0.95,-9.95,0,0,0,0
0,0,0,0,0 : 0 : 16 : 600,-0.37,-1.76,-9.62,0,0,0,0
0,0,0,0,0 : 0 : 16 : 620,-0.45,0.05,-9.62,0,0,0,0
0,0,0,0,0 : 0 : 16 : 640,0.08,-2.08,-9.66,0,0,0,0
0,0,0,0,0 : 0 : 16 : 660,-0.24,-2.22,-9.12,0,0,0,0
0,0,0,0,0 : 0 : 16 : 680,0.11,-0.28,-8.42,0,0,0,0
0,0,0,0,0 : 0 : 16 : 700,0.22,-1.09,-10.28,0,0,0,0
0,0,0,0,0 : 0 : 16 : 720,0.27,-1.51,-9.65,0,0,0,0
0,0,0,0,0 : 0 : 16 : 740,-0.06,-1.35,-9.71,0,0,0,0
0,0,0,0,0 : 0 : 16 : 760,0.01,-0.56,-9.55,0,0,0,0
0,0,0,0,0 : 0 : 16 : 780,-0.34,-2.02,-9.12,0,0,0,0
0,0,0,0,0 : 0 : 16 : 800,-0.1,-1.53,-11.05,0,0,0,0
0,0,0,0,0 : 0 : 16 : 820,0.08,-1.37,-9.33,0,0,0,0
0,0,0,0,0 : 0 : 16 : 840,0.08,-0.9,-7.38,0,0,0,0
0,0,0,0,0 : 0 : 16 : 860,0.17,-1.88,-9.66,0,0,0,0
0,0,0,0,0 : 0 : 16 : 880,0.28,-1.33,-9.2,0,0,0,0
0,0,0,0,0 : 0 : 16 : 900,0.22,-0.57,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 16 : 920,0.05,-0.9,-9.18,0,0,0,0
0,0,0,0,0 : 0 : 16 : 940,0.02,-1.54,-9.55,0,0,0,0
0,0,0,0,0 : 0 : 16 : 960,0.01,-1.01,-9.27,0,0,0,0
0,0,0,0,0 : 0 : 16 : 980,0.01,-1.08,-9.63,0,0,0,0
0,0,0,0,0 : 0 : 17 : 0,0.03,-1.18,-9.83,0,0,0,0
0,0,0,0,0 : 0 : 17 : 20,-0.03,-0.74,-9.62,0,0,0,0
0,0,0,0,0 : 0 : 17 : 40,-0.04,-0.27,-9.91,0,0,0,0
0,0,0,0,0 : 0 : 17 : 60,-0.47,-0.91,-9.27,0,0,0,0
0,0,0,0,0 : 0 : 17 : 80,-0.9,-2.23,-10.55,0,0,0,0
0,0,0,0,0 : 0 : 17 : 100,-0.22,-1.46,-10.27,0,0,0,0
0,0,0,0,0 : 0 : 17 : 120,0.25,-2.53,-9.71,0,0,0,0
0,0,0,0,0 : 0 : 17 : 140,-1.03,-0.47,-10.49,0,0,0,0
0,0,0,0,0 : 0 : 17 : 160,-0.68,-1.08,-9.86,0,0,0,0
0,0,0,0,0 : 0 : 17 : 180,0,-1.62,-8.81,0,0,0,0
0,0,0,0,0 : 0 : 17 : 200,-0.66,1.26,-10.09,0,0,0,0
0,0,0,0,0 : 0 : 17 : 220,-0.54,-0.11,-10.21,0,0,0,0
0,0,0,0,0 : 0 : 17 : 240,-0.67,-0.88,-8.92,0,0,0,0
0,0,0,0,0 : 0 : 17 : 260,-1.35,-1,-10.03,0,0,0,0
0,0,0,0,0 : 0 : 17 : 280,-0.04,-0.48,-9.14,0,0,0,0
0,0,0,0,0 : 0 : 17 : 300,0.01,-0.08,-8.96,0,0,0,0
0,0,0,0,0 : 0 : 17 : 320,0.33,-0.69,-9.38,0,0,0,0
0,0,0,0,0 : 0 : 17 : 340,-0.13,-1.72,-9.15,0,0,0,0
0,0,0,0,0 : 0 : 17 : 360,-0.29,-1.01,-9.22,0,0,0,0
0,0,0,0,0 : 0 : 17 : 380,-1.86,0.11,-10.14,0,0,0,0
0,0,0,0,0 : 0 : 17 : 400,-1.39,0.16,-10.06,0,0,0,0
0,0,0,0,0 : 0 : 17 : 420,-0.8,0.26,-9.78,0,0,0,0
0,0,0,0,0 : 0 : 17 : 440,-0.39,-0.25,-10.4,0,0,0,0
0,0,0,0,0 : 0 : 17 : 460,-0.78,-0.85,-12.11,0,0,0,0
0,0,0,0,0 : 0 : 17 : 480,-1.53,-0.02,-12.61,0,0,0,0
0,0,0,0,0 : 0 : 17 : 500,-2.56,0.23,-9.95,0,0,0,0
0,0,0,0,0 : 0 : 17 : 520,-3.22,-0.47,-7.85,0,0,0,0
0,0,0,0,0 : 0 : 17 : 540,-0.67,1.16,-5.83,0,0,0,0
0,0,0,0,0 : 0 : 17 : 560,-0.04,1.93,-5.21,0,0,0,0
0,0,0,0,0 : 0 : 17 : 580,0.12,2.3,-4.27,0,0,0,0
0,0,0,0,0 : 0 : 17 : 600,-0.22,0.6,-18.98,0,0,0,0
0,0,0,0,0 : 0 : 17 : 620,-0.36,0.23,-11.26,0,0,0,0
0,0,0,0,0 : 0 : 17 : 640,0.01,0.65,-9.19,0,0,0,0
0,0,0,0,0 : 0 : 17 : 660,-1.08,0.52,-9.3,0,0,0,0
0,0,0,0,0 : 0 : 17 : 680,-2.45,0.24,-10.72,0,0,0,0
0,0,0,0,0 : 0 : 17 : 700,-1.84,0.83,-9.01,0,0,0,0
0,0,0,0,0 : 0 : 17 : 720,-1.23,0.26,-9.68,0,0,0,0
0,0,0,0,0 : 0 : 17 : 740,-0.93,0.46,-9.02,0,0,0,0
0,0,0,0,0 : 0 : 17 : 760,-1.43,0.92,-9.02,0,0,0,0
0,0,0,0,0 : 0 : 17 : 780,-1.18,-0.11,-9.58,0,0,0,0
0,0,0,0,0 : 0 : 17 : 800,-1.49,0.97,-9.63,0,0,0,0
0,0,0,0,0 : 0 : 17 : 820,-1.84,1.11,-9.54,0,0,0,0
0,0,0,0,0 : 0 : 17 : 840,-2.01,1.34,-9.42,0,0,0,0
0,0,0,0,0 : 0 : 17 : 860,-1.34,0.45,-9.83,0,0,0,0
0,0,0,0,0 : 0 : 17 : 880,-1.63,0.14,-9.02,0,0,0,0
0,0,0,0,0 : 0 : 17 : 900,-1.41,-0.54,-9.33,0,0,0,0
0,0,0,0,0 : 0 : 17 : 920,-0.86,-0.22,-8.69,0,0,0,0
0,0,0,0,0 : 0 : 17 : 940,-0.86,-0.03,-9.93,0,0,0,0
0,0,0,0,0 : 0 : 17 : 960,-1.32,1.31,-11.16,0,0,0,0
0,0,0,0,0 : 0 : 17 : 980,-0.58,0.29,-11.4,0,0,0,0
0,0,0,0,0 : 0 : 18 : 0,-1.03,0.6,-9.55,0,0,0,0
0,0,0,0,0 : 0 : 18 : 20,-0.84,0.69,-9.73,0,0,0,0
0,0,0,0,0 : 0 : 18 : 40,-0.66,1.21,-9.55,0,0,0,0
0,0,0,0,0 : 0 : 18 : 60,-0.88,1.06,-9.39,0,0,0,0
0,0,0,0,0 : 0 : 18 : 80,-0.75,-0.11,-9.55,0,0,0,0
0,0,0,0,0 : 0 : 18 : 100,-0.92,-0.15,-9.62,0,0,0,0
0,0,0,0,0 : 0 : 18 : 120,-0.83,0.04,-9.33,0,0,0,0
0,0,0,0,0 : 0 : 18 : 140,-0.9,-0.05,-9.48,0,0,0,0
0,0,0,0,0 : 0 : 18 : 160,-0.89,0.21,-9.4,0,0,0,0
0,0,0,0,0 : 0 : 18 : 180,-1.04,0.47,-9.42,0,0,0,0
0,0,0,0,0 : 0 : 18 : 200,-0.73,-0.11,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 18 : 220,-0.86,-0.06,-9.16,0,0,0,0
0,0,0,0,0 : 0 : 18 : 240,-0.85,1.82,-9.32,0,0,0,0
0,0,0,0,0 : 0 : 18 : 260,-0.83,0.07,-9.46,0,0,0,0
0,0,0,0,0 : 0 : 18 : 280,-0.93,0.17,-9.47,0,0,0,0
0,0,0,0,0 : 0 : 18 : 300,-0.95,1.83,-9.68,0,0,0,0
0,0,0,0,0 : 0 : 18 : 320,-0.54,-0.88,-9.5,0,0,0,0
0,0,0,0,0 : 0 : 18 : 340,-0.76,-0.43,-9.22,0,0,0,0
0,0,0,0,0 : 0 : 18 : 360,-0.66,-0.37,-9.06,0,0,0,0
0,0,0,0,0 : 0 : 18 : 380,-0.74,-0.31,-9.55,0,0,0,0
0,0,0,0,0 : 0 : 18 : 400,-0.8,-0.52,-8.99,0,0,0,0
0,0,0,0,0 : 0 : 18 : 420,-0.84,-0.11,-9.63,0,0,0,0
0,0,0,0,0 : 0 : 18 : 440,-0.94,-0.01,-9.27,0,0,0,0
0,0,0,0,0 : 0 : 18 : 460,-0.55,0.45,-9.11,0,0,0,0
0,0,0,0,0 : 0 : 18 : 480,-0.89,0.1,-9.62,0,0,0,0
0,0,0,0,0 : 0 : 18 : 500,-0.62,0.2,-9.19,0,0,0,0
0,0,0,0,0 : 0 : 18 : 520,-0.32,0.19,-10.12,0,0,0,0
0,0,0,0,0 : 0 : 18 : 540,-0.45,0.66,-8.97,0,0,0,0
0,0,0,0,0 : 0 : 18 : 560,-0.63,0.5,-9.22,0,0,0,0
0,0,0,0,0 : 0 : 18 : 580,-0.75,0.47,-11.37,0,0,0,0
0,0,0,0,0 : 0 : 18 : 600,-0.94,0.58,-8.97,0,0,0,0
0,0,0,0,0 : 0 : 18 : 620,-0.73,0.99,-9.58,0,0,0,0
0,0,0,0,0 : 0 : 18 : 640,-0.84,0.52,-9.35,0,0,0,0
0,0,0,0,0 : 0 : 18 : 660,-0.62,0.54,-9.46,0,0,0,0
